Policy_ID,Policy_Number,Customer_ID,State,Region,Product,Line_of_Business,Agent,Underwriter,Policy_Status,Risk_Level,Effective_Date,Expiration_Date,Written_Premium,Earned_Premium,Claim_Count,Claim_Amount,Paid_Claim_Amount,Outstanding_Reserve,Coverage_Type,Claim_Status,Claim_Type,Loss_Date,Reported_Date,Distribution_Channel,Loss_Ratio
POL00438,PN-460517,CUST00377,CT,Northeast,Home,Homeowners,Ryan Lee,Maria Lewis,Cancelled,Low,2025-04-23,2026-04-18,2310.01,811.73,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00439,PN-270162,CUST00136,NC,South,Auto,Personal Auto,Thomas Brown,Edward White,Active,Medium,2025-05-07,2026-05-02,1966.62,1101.71,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00440,PN-480441,CUST00242,NJ,Northeast,Home,Homeowners,Ashley Brown,Donna Anderson,Cancelled,Low,2025-01-03,2025-07-02,2385.29,764.39,1,5130.94,502.8,3484.17,Liability,Open,Property Damage,2025-03-11,2025-03-14,Direct,6.712463533013252
POL00441,PN-122013,CUST00378,PA,Northeast,Auto,Personal Auto,Linda Williams,Brian Lee,Active,Low,2025-01-13,2026-01-08,1539.14,1439.27,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Broker,0.0
POL00442,PN-845476,CUST00267,PA,Northeast,Commercial Auto,Commercial Auto,Ryan Lee,Maria Harris,Active,Medium,2025-10-13,2026-10-08,9286.01,6330.85,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Broker,0.0
POL00443,PN-927942,CUST00364,NJ,Northeast,Home,Homeowners,Susan Johnson,Linda Wright,Pending,High,2024-08-02,2025-01-29,3732.99,229.54,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00444,PN-887803,CUST00379,FL,South,Home,Homeowners,Nancy Thomas,Elizabeth Williams,Cancelled,Low,2025-05-09,2026-05-04,1631.58,869.41,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Broker,0.0
POL00445,PN-317264,CUST00380,CT,Northeast,Home,Homeowners,Robert Perez,Maria Harris,Active,Low,2024-06-09,2025-06-04,1138.32,897.63,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00446,PN-341358,CUST00381,NC,South,Home,Homeowners,David Davis,Jennifer Robinson,Active,Medium,2025-05-24,2026-05-19,1429.37,839.18,1,10189.94,9645.27,0.0,Liability,Closed,Fire,2025-10-12,2025-10-19,Broker,12.142734574227223
POL00447,PN-203189,CUST00355,NJ,Northeast,Home,Homeowners,David Davis,Nancy Martinez,Active,Medium,2026-02-25,2027-02-20,1388.09,540.82,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00448,PN-108948,CUST00382,MA,Northeast,Commercial Auto,Commercial Auto,Linda Williams,Maria Harris,Expired,High,2024-01-13,2025-01-07,10192.19,10192.19,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Online,0.0
POL00449,PN-338633,CUST00383,CA,West,Auto,Personal Auto,Robert Perez,Elizabeth Williams,Active,Medium,2024-11-16,2025-11-11,1510.07,863.0,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00450,PN-492901,CUST00215,MA,Northeast,Commercial Property,Commercial Property,Thomas Brown,Donna Davis,Expired,High,2025-03-05,2026-02-28,12642.08,12642.08,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00451,PN-441919,CUST00384,IL,Midwest,Commercial Auto,Commercial Auto,Ashley Brown,Linda Wright,Pending,High,2026-03-29,2027-03-24,11831.78,462.19,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Broker,0.0
POL00452,PN-597840,CUST00159,NC,South,Home,Homeowners,James Williams,Maria Lewis,Cancelled,Low,2025-12-06,2026-12-01,773.76,539.16,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00453,PN-344359,CUST00385,OH,Midwest,Auto,Personal Auto,James Lewis,Paul Williams,Active,Medium,2025-02-24,2026-02-19,921.15,597.54,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00454,PN-507888,CUST00386,GA,South,Auto,Personal Auto,Angela Allen,Nancy Martinez,Expired,Low,2024-06-11,2025-06-06,1344.58,1344.58,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Online,0.0
POL00455,PN-311500,CUST00370,NC,South,Auto,Personal Auto,James Lee,Edward White,Expired,Medium,2025-04-16,2026-04-11,1704.77,1704.77,2,17237.59,5283.56,11272.6,Comprehensive,Open,Bodily Injury,2025-07-14,2025-07-27,Direct,10.11138745989195
POL00456,PN-361236,CUST00387,IL,Midwest,Commercial Auto,Commercial Auto,Thomas Clark,Maria Harris,Active,High,2025-02-06,2025-08-05,6018.05,2876.35,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Broker,0.0
POL00457,PN-799040,CUST00388,CA,West,Commercial Auto,Commercial Auto,Ryan Lee,Donna Davis,Cancelled,Low,2025-01-12,2025-07-11,6303.0,3893.4,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00458,PN-365045,CUST00389,NJ,Northeast,Home,Homeowners,John Davis,Elizabeth Williams,Cancelled,Low,2025-02-10,2025-08-09,735.82,515.28,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00459,PN-608306,CUST00390,NY,Northeast,Home,Homeowners,Robert Perez,Elizabeth Williams,Expired,Low,2024-06-23,2024-12-20,1753.02,1753.02,2,4490.84,989.46,2637.88,Property,Open,Property Damage,2024-07-01,2024-07-22,Direct,2.5617733967667227
POL00460,PN-658155,CUST00391,CA,West,Auto,Personal Auto,Kimberly Garcia,Brian Lee,Active,Low,2024-01-05,2024-07-03,1647.34,1488.76,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00461,PN-309700,CUST00347,NJ,Northeast,Commercial Property,Commercial Property,David Davis,Nancy Martinez,Active,Medium,2024-04-08,2025-04-03,9262.92,5864.59,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Direct,0.0
POL00462,PN-689356,CUST00392,IL,Midwest,Auto,Personal Auto,Mark Rodriguez,Maria Harris,Active,High,2024-12-31,2025-12-26,1323.55,669.13,1,16528.67,14216.3,0.0,Comprehensive,Closed,Collision,2025-04-21,2025-05-04,Agent,24.7017320998909
POL00463,PN-416181,CUST00393,NC,South,Commercial Property,Commercial Property,Jennifer Jones,Kevin Williams,Active,Low,2025-10-08,2026-10-03,8320.61,6248.1,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00464,PN-992919,CUST00394,NY,Northeast,Auto,Personal Auto,James Robinson,Elizabeth Williams,Cancelled,Low,2025-08-24,2026-02-20,908.17,624.88,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Agent,0.0
POL00465,PN-894029,CUST00395,NY,Northeast,Auto,Personal Auto,Steven Thompson,Donna Davis,Active,Low,2024-02-08,2025-02-02,1800.16,1646.82,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Agent,0.0
POL00466,PN-240789,CUST00396,TX,South,Commercial Auto,Commercial Auto,James Lewis,Jennifer Robinson,Active,Medium,2026-01-20,2027-01-15,4730.46,1585.4,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00467,PN-940383,CUST00397,CA,West,Auto,Personal Auto,Angela Allen,Maria Harris,Active,Medium,2024-03-07,2025-03-02,803.64,572.46,1,7315.25,7240.43,0.0,Collision,Closed,Collision,2024-07-05,2024-07-21,Online,12.778622087132725
POL00468,PN-181961,CUST00398,NC,South,Auto,Personal Auto,Michael Miller,Nancy Martinez,Active,Low,2024-10-19,2025-10-14,1741.48,1498.68,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Agent,0.0
POL00469,PN-517589,CUST00399,NC,South,Home,Homeowners,Jennifer Moore,Jennifer Robinson,Expired,Medium,2024-01-21,2025-01-15,1761.55,1761.55,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00470,PN-724094,CUST00400,OH,Midwest,Commercial Auto,Commercial Auto,Susan Johnson,Maria Harris,Active,Medium,2025-09-12,2026-09-07,2934.84,1775.63,1,8899.24,8104.39,0.0,Comprehensive,Closed,Collision,2026-04-12,2026-04-24,Broker,5.011877474473848
POL00471,PN-878246,CUST00401,NC,South,Auto,Personal Auto,Kimberly Allen,Maria Lewis,Active,Low,2025-01-29,2026-01-24,834.05,388.6,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Direct,0.0
POL00472,PN-634363,CUST00402,TX,South,Commercial Auto,Commercial Auto,Carlos Rodriguez,John Walker,Expired,Medium,2024-09-05,2025-08-31,3003.83,3003.83,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Online,0.0
POL00473,PN-129628,CUST00403,TX,South,Auto,Personal Auto,James Robinson,Elizabeth Williams,Active,High,2025-08-15,2026-08-10,1049.52,754.46,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Agent,0.0
POL00474,PN-840367,CUST00404,NY,Northeast,Home,Homeowners,Ryan Lee,Jennifer Robinson,Active,Low,2025-05-27,2026-05-22,1878.94,1482.67,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Online,0.0
POL00475,PN-214582,CUST00405,FL,South,Commercial Auto,Commercial Auto,Kevin Brown,Linda Wright,Active,Low,2025-12-16,2026-12-11,2045.85,1267.65,2,4619.54,4048.84,0.0,Comprehensive,Closed,Weather,2026-02-01,2026-02-05,Online,3.6441762316096713
POL00476,PN-307639,CUST00406,OH,Midwest,Commercial Property,Commercial Property,Thomas Clark,Nancy Martinez,Active,Low,2026-02-16,2027-02-11,4825.87,2730.07,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Agent,0.0
POL00477,PN-767349,CUST00407,MA,Northeast,Auto,Personal Auto,Jennifer Jones,Laura King,Active,Low,2025-05-11,2025-11-07,584.4,538.17,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00478,PN-201546,CUST00408,FL,South,Auto,Personal Auto,James Robinson,Laura King,Active,High,2025-03-15,2026-03-10,1868.43,1774.33,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Agent,0.0
POL00479,PN-797385,CUST00409,IL,Midwest,Auto,Personal Auto,Steven Thompson,Mark Miller,Active,High,2025-02-15,2026-02-10,971.54,626.55,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Direct,0.0
POL00480,PN-486326,CUST00410,TX,South,Home,Homeowners,Nancy Thomas,Jennifer Robinson,Active,Medium,2024-11-25,2025-05-24,2482.44,2309.26,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00481,PN-344903,CUST00411,MD,South,Commercial Auto,Commercial Auto,Linda Williams,Maria Lewis,Expired,Low,2025-05-02,2025-10-29,5977.99,5977.99,1,3138.17,1306.03,1830.11,Liability,Open,Collision,2025-08-29,2025-09-03,Direct,0.524954039735764
POL00482,PN-567965,CUST00412,NC,South,Home,Homeowners,Robert Perez,Edward White,Cancelled,Low,2024-04-01,2024-09-28,1594.49,392.47,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Online,0.0
POL00483,PN-903533,CUST00413,CA,West,Auto,Personal Auto,Nancy Thomas,Brian Lee,Expired,Medium,2025-05-18,2025-11-14,1934.79,1934.79,1,7905.85,7570.77,0.0,Liability,Closed,Weather,2025-08-23,2025-09-12,Online,4.08615405289463
POL00484,PN-773292,CUST00414,GA,South,Home,Homeowners,Robert Perez,Edward White,Active,Low,2024-12-14,2025-12-09,1965.51,1059.47,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00485,PN-704941,CUST00415,MA,Northeast,Auto,Personal Auto,Mark Rodriguez,Nancy Martinez,Pending,High,2025-01-08,2026-01-03,2105.16,46.76,0,0.0,0.0,0.0,Personal Injury,No Claim,No Claim,,,Agent,0.0
POL00486,PN-431272,CUST00093,GA,South,Auto,Personal Auto,Paul Thomas,Elizabeth Williams,Active,Low,2026-03-31,2026-09-27,1317.03,1242.9,3,7388.18,2433.71,4484.32,Personal Injury,Reopened,Weather,2026-04-19,2026-04-25,Online,5.944307667551693
POL00487,PN-989265,CUST00416,FL,South,Auto,Personal Auto,Michael Miller,John Walker,Expired,High,2026-01-14,2027-01-09,1689.17,1689.17,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Direct,0.0
POL00488,PN-122613,CUST00417,VA,South,Home,Homeowners,Nancy Thomas,Paul Williams,Active,Medium,2024-10-16,2025-10-11,2359.5,2021.06,1,5761.62,396.29,4875.94,Liability,Open,Fire,2025-03-14,2025-03-18,Broker,2.8507911689905296
POL00489,PN-319955,CUST00418,CA,West,Auto,Personal Auto,Kimberly Garcia,Angela Thompson,Expired,Low,2026-03-15,2027-03-10,1158.14,1158.14,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Agent,0.0
POL00490,PN-159067,CUST00270,PA,Northeast,Commercial Property,Commercial Property,Jennifer Jones,Mark Miller,Pending,Medium,2025-02-17,2026-02-12,3327.3,162.58,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Online,0.0
POL00491,PN-784507,CUST00419,FL,South,Commercial Auto,Commercial Auto,Linda Williams,Maria Lewis,Expired,Medium,2024-10-08,2025-10-03,4819.96,4819.96,1,7248.78,3912.52,2825.35,Liability,Reopened,Liability,2024-11-25,2024-12-13,Online,1.5039087461306733
POL00492,PN-289893,CUST00420,TX,South,Commercial Auto,Commercial Auto,James Williams,Linda Wright,Active,Low,2026-03-25,2027-03-20,4504.63,2504.43,0,0.0,0.0,0.0,Comprehensive,No Claim,No Claim,,,Direct,0.0
POL00493,PN-612295,CUST00350,OH,Midwest,Commercial Auto,Commercial Auto,Linda Williams,Brian Lee,Active,Medium,2024-04-30,2025-04-25,8773.92,2662.54,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Online,0.0
POL00494,PN-229022,CUST00399,CT,Northeast,Home,Homeowners,John Davis,Laura King,Active,High,2025-06-02,2026-05-28,2345.42,1348.58,0,0.0,0.0,0.0,Property,No Claim,No Claim,,,Direct,0.0
POL00495,PN-360400,CUST00421,OH,Midwest,Commercial Property,Commercial Property,James Williams,Elizabeth Williams,Active,Low,2024-12-26,2025-12-21,8015.94,2637.87,1,3732.22,670.06,2261.55,Property,Open,Property Damage,2025-11-09,2025-11-22,Agent,1.414861232737019
POL00496,PN-177971,CUST00422,MA,Northeast,Auto,Personal Auto,Sandra Lewis,Maria Harris,Expired,Medium,2025-12-12,2026-12-07,1470.55,1470.55,0,0.0,0.0,0.0,Collision,No Claim,No Claim,,,Online,0.0
POL00497,PN-849149,CUST00423,TX,South,Home,Homeowners,Jennifer Moore,Kevin Williams,Active,Low,2025-03-20,2026-03-15,824.7,288.97,1,2177.34,989.87,1108.41,Property,Open,Liability,2025-06-02,2025-06-09,Direct,7.53483060525314
POL00498,PN-386939,CUST00063,CT,Northeast,Auto,Personal Auto,Jennifer Jones,Brian Lee,Cancelled,Low,2025-05-16,2025-11-12,1310.14,876.8,0,0.0,0.0,0.0,Liability,No Claim,No Claim,,,Agent,0.0
POL00499,PN-150293,CUST00424,FL,South,Auto,Personal Auto,Steven Thompson,Maria Harris,Active,Medium,2025-06-09,2026-06-04,1669.43,1116.71,2,13609.28,12463.98,0.0,Collision,Closed,Theft,2025-12-07,2025-12-21,Agent,12.1869419992657
POL00500,PN-626625,CUST00425,MD,South,Home,Homeowners,Carlos Rodriguez,Edward White,Expired,Low,2025-02-20,2026-02-15,2322.76,2322.76,1,3579.31,511.57,3002.94,Property,Open,Fire,2025-02-25,2025-03-10,Direct,1.5409728082109213
